"HouseId","MSSubClass.20","MSSubClass.30","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Alley.Grvl","Alley.None","Alley.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition2.Feedr","Condition2.Norm","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofMatl.CompShg","RoofMatl.Tar.Grv","Exterior1st.AsbShng","Exterior1st.BrkFace","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.TA","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","MiscFeature.None","MiscFeature.Shed","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.ConLD","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MSSubClassordered","MSZoningordered","LandContourordered","LotConfigordered","LandSlopeordered","Neighborhoodbins","GoodNeighborhood","GreatNeighborhood","Condition1nums","BldgTypenums","HouseStylenums","OverallQualcat.3","OverallQualcat.4","OverallQualcat.5","OverallQualcat.6","OverallQualcat.7","OverallQualcat.8","OverallQualcat.9","OverallQualcat.10","OverallQualGood","OverallCondcat.3","OverallCondcat.4","OverallCondcat.5","OverallCondcat.6","OverallCondcat.7","OverallCondcat.8","OverallCondcat.9","OverallCondBad","RoofStylenums","Exterior1stnums","Exterior2ndnums","MasVnrTypenums","ExterQualnums","ExterCondnums","Foundationnums","BsmtQualnums","BsmtCondnums","BsmtExposurenums","BsmtFinType1nums","BsmtFinType2nums","NoGasHeat","BadHeating","HeatingQCnums","NoCentralAir","HasFuse","KitchenQualnums","BadFireplace","FireplaceQunums","GarageDetach","GarageTypenums","GarageFinishnums","BadGarageQ","GarageQualnums","BadGarageC","GarageCondnums","PoolQCnums","Fencenums","MoSoldnums","SummerSale","SaleTypenums","SaleTypePrem","SaleConditionnums","LogGrLivArea","GrLivAreabin","NoGarage","NoBasement","TotalHouseArea","X1stLin","TotalBath","Age","AgeLin","VNewSale","Agebin","Remodeled","RemodAge","RemodSale","RemodAgeLin","MasVnrAreaLin","LotFrontagebin","DeckPorchLin","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasDeckorPorch","X2ndLin","LotAreabin","AllSizesSum","AllSizesSumLin","AreasSum","LivArea","LivAreaWt","GarageAge","GarageAgeLin","HasPool","SalePrice"
589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.150684931506849,0.111220173409054,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0.605118829981719,0,0,0,0,0,1,0,0.0483732876712329,0.448222083593263,1,0,0,0,0.393572909467865,0,0,0.274987928536939,0.666666666666667,0,0.333333333333333,0,0.125,0.333333333333333,1,0,0,0,0.25,0,0,0,0,1,0.666666666666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.25,0.325179856115108,0,0,1,0,0,0,1,0,0,1,0,0.0877513711151737,0,0,0.125,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.666666666666667,0.75,0.666666666666667,0,0.5,0.8,1,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.357142857142857,0.133333333333333,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,1,1,0.666666666666667,0,0,1,0,0,1,0,0.8,0,0.833333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.363636363636364,1,0.625,0,1,0.571479270045493,0.444444444444444,0,0,0.716146777915742,0.654367933355014,0.33485198391158,0.301470588235294,0.398019950492148,0,0.4,1,0.1,0,0.796953749942322,0.104919446457498,0.333333333333333,0.26435627967002,0,1,0,0,1,1,0.569849833176612,1,0.124744524884412,0.682425223000928,0.562589101947907,0.605769914200803,0.576830542598574,0.383177570093458,0.287374194667014,0,11.870599909242
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0993150684931507,0.0364579681693893,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.31763698630137,0.231441048034935,0,0,0,1,0.153766413268832,0,0.272727272727273,0.145098985997103,0,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.22158273381295,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.466666666666667,0.25,0.333333333333333,0,0,0.2,0,0,0.5,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.333333333333333,0.5,0.2,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,0.5,0,1,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.818181818181818,0,0.625,0,0.8,0.396317863460702,0.111111111111111,0,0,0.533940516281771,0.37351564544445,0.0503329435901088,0.573529411764706,0.191826745421777,0,0.7,1,0.8,0,0.101704026364063,0.104919446457498,0,0.168158973454788,0,0,0,0,0,0,0.569849833176612,0.666666666666667,0.0396860721779651,0.432695224279571,0.344993229514171,0.217437697753106,0.271331251359402,0.186915887850467,0.482640185417269,0,11.2835123006424
591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.147260273972603,0.0328121713524504,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.223948811700183,0,0,0,0,0,1,0,0.11986301369863,0.240174672489083,1,0,0,0,0.150656530753283,0.393220338983051,0,0.301303718010623,0,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.37410071942446,0,0,1,0,0,0,1,0,0,1,0,0.0822669104204753,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.2,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,1,0,0.625,0,0.8,0.598997049320254,0.444444444444444,0,0,0.645780642053533,0.368391149491897,0.432267544277823,0.0294117647058824,0.914677146138745,0,0,0,0.0666666666666667,0,0.86765714956489,0.104919446457498,0.166666666666667,0.224277435098219,0,1,0,0,0,1,0.654501401881921,0.444444444444444,0.0435057090172497,0.452765241479627,0.503341713355433,0.485347358987597,0.512792957605546,0.0373831775700935,0.816599180653281,0,12.1329641737095
592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.26027397260274,0.0569211713290799,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.2625,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.611517367458867,0,0,0,0,0,1,0,0.164383561643836,0.537117903930131,1,0,0,0,0.481686247408431,0.275060532687651,0,0.473684210526316,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,1,0,0,0,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.75,0.605755395683453,0,0,1,0,0,0,1,0,0,1,0.445740956826138,0.50091407678245,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.75,0.333333333333333,0.25,0,1,1,1,0.375,0.75,0.857142857142857,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.2,0.857142857142857,0.933333333333333,1,1,0.5,1,1,0.75,1,1,0.666666666666667,0,0,1,0,0,1,0,0.8,0,1,0.666666666666667,0,0.8,0,1,0,0.75,0.363636363636364,1,0.125,1,0.8,0.742592402429947,0.888888888888889,0,0,0.822754344870062,0.724730958613997,0.574527064438558,0.00735294117647059,1,1,0,0,0.0166666666666667,0,0.978387543570334,0.694461059149299,0.833333333333333,0.728242482334954,1,1,0,0,0,1,0.528024041872539,0.888888888888889,0.0883603266448056,0.609157452933182,0.803127110169234,0.718779615727862,0.715604373325661,0.00934579439252336,0.951185292923874,0,13.0213268332266
593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.133561643835616,0.0247727219612517,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.875,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0.372943327239488,0,0,0,0,0,1,0,0,0.254522769806613,1,0,0,0,0.166551485832757,0,0,0.116368903911154,0.333333333333333,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5,0.58705035971223,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.4,0,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.571428571428571,0.533333333333333,0.333333333333333,0.333333333333333,0.75,1,0.5,1,0.25,1,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.2,1,0.333333333333333,1,0,0.8,0,1,0,0.75,0.363636363636364,1,0.625,0,0.8,0.343869533853279,0.111111111111111,0,0,0.524945422666816,0.393978456599135,0.192592463750844,0.191176470588235,0.531248418718052,0,0.2,1,0.0833333333333333,0,0.831425155572188,0.104919446457498,0.166666666666667,0.168158973454788,0,0,0,0,0,0,0.569849833176612,0.333333333333333,0.0302755043646504,0.374951358847188,0.453156156809923,0.396844980016659,0.36420762396007,0.214953271028037,0.446318174279005,0,11.8350089641393
594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0753424657534247,0.0146532987450046,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.555555555555556,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.10625,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.313071297989031,0,0,0,0,0,1,0,0.069777397260274,0.264504054897068,1,0,0,0,0.177608845888044,0,0,0.124094640270401,0.333333333333333,0,0.333333333333333,0,0.125,0.333333333333333,0,0,1,0,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5,0.302158273381295,0,0,1,0,0,0,1,0,0,1,0.163360560093349,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.933333333333333,0.25,0.333333333333333,0,0,0.8,1,0,0.375,1,0.571428571428571,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.75,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.2,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.181818181818182,1,0.625,0,0.8,0.358688795816394,0.111111111111111,0,0,0.537666116236552,0.410940694051358,0.192592463750844,0.0441176470588235,0.858395081873601,0,0,0,0.1,0,0.796953749942322,0.498531106244531,0,0.269925107037901,1,0,0,0,0,1,0.569849833176612,0.111111111111111,0.0205560955227134,0.297804999937656,0.387609402975823,0.374757570002841,0.354169597949647,0.0560747663551402,0.749566945604902,0,11.8493977015914
595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.229452054794521,0.0312697188529762,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.625,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.395547945205479,0.2882096069869,0,0,0,1,0.20387007601935,0,0,0.142443264123612,0,0,0.333333333333333,0,0.375,0.333333333333333,0,0,0,1,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.201438848920863,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0.571428571428571,0.533333333333333,0.333333333333333,0.333333333333333,0.5,0.6,0.75,0.75,0.25,0.833333333333333,0.666666666666667,0,0,0.5,0,0,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.25,0,0,0.625,0,0.8,0.391758024065051,0.111111111111111,0,0,0.566048463712718,0.44878743757641,0.0503329435901088,0.242647058823529,0.462999827568773,0,0.3,0,0.55,0,0.262890884194422,0.104919446457498,0.666666666666667,0.168158973454788,0,0,0,0,0,0,0.569849833176612,0.444444444444444,0.036243403064793,0.413076649482172,0.360620607432475,0.214061373753561,0.267534610948503,0.252336448598131,0.403567494505663,0,11.6082356447746
596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.164383561643836,0.0467503330295169,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14875,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.649908592321755,0,0,0,0,0,1,0,0.167808219178082,0.56581409856519,1,0,0,0,0.515549412577747,0,0,0.360212457749879,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.75,0.545323741007194,0,0,1,0,0,0,1,0,0,1,0.210035005834306,0.137111517367459,0,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.75,0.333333333333333,0,0,1,1,1,0.375,0.75,0.571428571428571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,1,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,1,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.6,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.818181818181818,0,0.875,1,1,0.654290853620737,0.666666666666667,0,0,0.79011169783079,0.749038276985492,0.454036711714687,0.00735294117647059,1,1,0,1,0,1,1,0.570224234337392,0.333333333333333,0.454165372748949,1,1,0,0,1,1,0.569849833176612,0.777777777777778,0.0724323047715939,0.565595822462727,0.713779422767473,0.669422938200803,0.648721392925312,0.00934579439252336,0.951185292923874,0,12.672946381767
597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.133561643835616,0.0107504265114866,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.555555555555556,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.292808219178082,0.213349968808484,1,0,0,0,0.120939875604699,0.331234866828087,0,0.24963785610816,0,0,0.333333333333333,0,0.375,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.155395683453237,0,0,1,1,0,0,0,1,0,0,0,0.288848263254113,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6,0.25,0.333333333333333,0,0,0.2,0,0,0.375,0.75,0.857142857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,1,1,1,0.333333333333333,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,1,0.4,0,0.75,0.272727272727273,0,0.625,0,0.8,0.542975113349615,0.333333333333333,0,0,0.600670242959276,0.316161778951249,0.0503329435901088,0.705882352941177,0.121492249617682,0,0.9,1,0.216666666666667,0,0.600307340815117,0.104919446457498,0.166666666666667,0.359803229308722,0,1,0,0,0,1,0.59335598964222,0.111111111111111,0.0184577932400149,0.277853470046254,0.414401274898859,0.335786180199725,0.401923627636272,0.710280373831776,0.105243454715747,0,11.6483650358641
598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.10958904109589,0.0122554862230947,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.045,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.538527397260274,0.392389270118528,1,0,0,0,0.369039391845197,0,0,0.25784645098986,0,1,0,1,0.25,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0.466187050359712,0,0,1,0,0,0,1,0,0,1,0.14002333722287,0.0292504570383912,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.933333333333333,0.75,0.333333333333333,0,0,0.6,0,0,0.375,1,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,1,0.75,0.75,0.833333333333333,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,1,0,0.8,0,1,0,0.75,0.727272727272727,0,0.875,1,1,0.552437608021058,0.444444444444444,0,0,0.686458098112642,0.632594568089786,0.167572969500006,0.00735294117647059,1,1,0,1,0,1,1,0.323287762894581,0,0.275043456286663,1,1,0,0,0,1,0.569849833176612,0.111111111111111,0.0276003960432014,0.355841117806451,0.564346964753678,0.344053103714378,0.410903971757955,0.00934579439252336,0.951185292923874,0,12.1766489841567
